EMP,ESTAB,old_naics,state,county,NAICS2012
0,1,45121,48,265,45121
0,1,451211,48,265,451211
0,1,45122,48,265,45122
0,1,451220,48,265,451220
480,10,452,48,265,452
0,1,4521,48,265,4521
0,1,45211,48,265,45211
0,1,452111,48,265,452111
0,9,4529,48,265,4529
0,1,45291,48,265,45291
0,1,452910,48,265,452910
0,8,45299,48,265,45299
0,8,452990,48,265,452990
163,36,453,48,265,453
32,7,4531,48,265,4531
32,7,45311,48,265,45311
32,7,453110,48,265,453110
62,9,4532,48,265,4532
0,3,45321,48,265,45321
0,3,453210,48,265,453210
0,6,45322,48,265,45322
0,6,453220,48,265,453220
24,9,4533,48,265,4533
24,9,45331,48,265,45331
24,9,453310,48,265,453310
45,11,4539,48,265,4539
0,2,45391,48,265,45391
0,2,453910,48,265,453910
12,4,45392,48,265,45392
12,4,453920,48,265,453920
0,2,45393,48,265,45393
0,2,453930,48,265,453930
7,3,45399,48,265,45399
0,1,453991,48,265,453991
0,2,453998,48,265,453998
0,10,454,48,265,454
0,3,4541,48,265,4541
0,3,45411,48,265,45411
0,1,454111,48,265,454111
0,2,454113,48,265,454113
0,2,4542,48,265,4542
0,2,45421,48,265,45421
0,2,454210,48,265,454210
16,5,4543,48,265,4543
0,3,45431,48,265,45431
0,3,454312,48,265,454312
0,2,45439,48,265,45439
0,2,454390,48,265,454390
148,21,48,48,265,48-49
0,1,481,48,265,481
0,1,4812,48,265,4812
0,1,48121,48,265,48121
0,1,481219,48,265,481219
0,11,484,48,265,484
26,6,4841,48,265,4841
0,1,48411,48,265,48411
0,1,484110,48,265,484110
0,5,48412,48,265,48412
0,3,484121,48,265,484121
0,2,484122,48,265,484122
0,5,4842,48,265,4842
0,2,48421,48,265,48421
0,2,484210,48,265,484210
1,3,48422,48,265,48422
1,3,484220,48,265,484220
0,2,485,48,265,485
0,2,4853,48,265,4853
0,1,48531,48,265,48531
0,1,485310,48,265,485310
0,1,48532,48,265,48532
0,1,485320,48,265,485320
28,5,488,48,265,488
0,2,4881,48,265,4881
0,1,48811,48,265,48811
0,1,488119,48,265,488119
0,1,48819,48,265,48819
0,1,488190,48,265,488190
0,2,4884,48,265,4884
0,2,48841,48,265,48841
0,2,488410,48,265,488410
0,1,4885,48,265,4885
0,1,48851,48,265,48851
0,1,488510,48,265,488510
0,2,492,48,265,492
0,2,4921,48,265,4921
0,2,49211,48,265,49211
0,2,492110,48,265,492110
251,16,51,48,265,51
73,5,511,48,265,511
73,5,5111,48,265,5111
0,2,51111,48,265,51111
0,2,511110,48,265,511110
0,2,51112,48,265,51112
0,2,511120,48,265,511120
0,1,51114,48,265,51114
0,1,511140,48,265,511140
0,1,512,48,265,512
0,1,5121,48,265,5121
0,1,51213,48,265,51213
0,1,512131,48,265,512131
0,2,515,48,265,515
0,2,5151,48,265,5151
0,1,51511,48,265,51511
0,1,515111,48,265,515111
0,1,51512,48,265,51512
0,1,515120,48,265,515120
119,7,517,48,265,517
0,5,5171,48,265,5171
0,5,51711,48,265,51711
0,5,517110,48,265,517110
0,2,5172,48,265,5172
0,2,51721,48,265,51721
0,2,517212,48,265,517212
0,1,518,48,265,518
0,1,5181,48,265,5181
0,1,51811,48,265,51811
0,1,518111,48,265,518111
434,76,52,48,265,52
279,26,522,48,265,522
247,17,5221,48,265,5221
211,13,52211,48,265,52211
211,13,522110,48,265,522110
0,1,52212,48,265,52212
0,1,522120,48,265,522120
0,3,52213,48,265,52213
0,3,522130,48,265,522130
25,6,5222,48,265,5222
25,6,52229,48,265,52229
6,3,522291,48,265,522291
0,2,522292,48,265,522292
0,1,522298,48,265,522298
7,3,5223,48,265,5223
0,1,52231,48,265,52231
0,1,522310,48,265,522310
0,2,52239,48,265,52239
0,2,522390,48,265,522390
60,22,523,48,265,523
32,9,5231,48,265,5231
32,9,52312,48,265,52312
32,9,523120,48,265,523120
28,13,5239,48,265,5239
0,2,52391,48,265,52391
0,2,523910,48,265,523910
7,3,52392,48,265,52392
7,3,523920,48,265,523920
18,7,52393,48,265,52393
18,7,523930,48,265,523930
0,1,52399,48,265,52399
0,1,523991,48,265,523991
95,28,524,48,265,524
0,1,5241,48,265,5241
0,1,52412,48,265,52412
0,1,524127,48,265,524127
0,27,5242,48,265,5242
72,25,52421,48,265,52421
72,25,524210,48,265,524210
0,2,52429,48,265,52429
0,1,524291,48,265,524291
0,1,524298,48,265,524298
275,90,53,48,265,53
209,79,531,48,265,531
105,31,5311,48,265,5311
60,10,53111,48,265,53111
60,10,531110,48,265,531110
24,7,53112,48,265,53112
24,7,531120,48,265,531120
7,5,53113,48,265,53113
7,5,531130,48,265,531130
14,9,53119,48,265,53119
14,9,531190,48,265,531190
46,29,5312,48,265,5312
46,29,53121,48,265,53121
46,29,531210,48,265,531210
58,19,5313,48,265,5313
51,12,53131,48,265,53131
0,9,531311,48,265,531311
0,3,531312,48,265,531312
4,4,53132,48,265,53132
4,4,531320,48,265,531320
3,3,53139,48,265,53139
3,3,531390,48,265,531390
0,10,532,48,265,532
0,3,5321,48,265,5321
0,2,53211,48,265,53211
0,2,532111,48,265,532111
0,1,53212,48,265,53212
0,1,532120,48,265,532120
35,6,5322,48,265,5322
0,1,53221,48,265,53221
0,1,532210,48,265,532210
0,2,53223,48,265,53223
0,2,532230,48,265,532230
0,3,53229,48,265,53229
0,1,532292,48,265,532292
0,2,532299,48,265,532299
0,1,5323,48,265,5323
0,1,53231,48,265,53231
0,1,532310,48,265,532310
0,1,533,48,265,533
0,1,5331,48,265,5331
0,1,53311,48,265,53311
0,1,533110,48,265,533110
623,138,54,48,265,54
623,138,541,48,265,541
116,49,5411,48,265,5411
0,46,54111,48,265,54111
0,46,541110,48,265,541110
0,3,54119,48,265,54119
0,3,541191,48,265,541191
201,32,5412,48,265,5412
201,32,54121,48,265,54121
71,13,541211,48,265,541211
50,5,541213,48,265,541213
80,14,541219,48,265,541219
122,18,5413,48,265,5413
12,5,54131,48,265,54131
12,5,541310,48,265,541310
28,3,54132,48,265,54132
28,3,541320,48,265,541320
0,4,54133,48,265,54133
0,4,541330,48,265,541330
0,2,54135,48,265,54135
0,2,541350,48,265,541350
23,4,54137,48,265,54137
23,4,541370,48,265,541370
0,1,5414,48,265,5414
0,1,54141,48,265,54141
0,1,541410,48,265,541410
0,2,5415,48,265,5415
0,2,54151,48,265,54151
0,1,541511,48,265,541511
0,1,541512,48,265,541512
77,15,5416,48,265,5416
0,13,54161,48,265,54161
65,8,541611,48,265,541611
0,1,541612,48,265,541612
0,1,541613,48,265,541613
5,3,541618,48,265,541618
0,2,54169,48,265,54169
0,2,541690,48,265,541690
0,1,5417,48,265,5417
0,1,54171,48,265,54171
0,1,541710,48,265,541710
37,9,5418,48,265,5418
25,4,54181,48,265,54181
25,4,541810,48,265,541810
0,2,54186,48,265,54186
0,2,541860,48,265,541860
0,3,54189,48,265,54189
0,3,541890,48,265,541890
67,11,5419,48,265,5419
0,2,54192,48,265,54192
0,2,541921,48,265,541921
0,8,54194,48,265,54194
0,8,541940,48,265,541940
0,1,54199,48,265,54199
0,1,541990,48,265,541990
308,10,55,48,265,55
308,10,551,48,265,551
308,10,5511,48,265,5511
308,10,55111,48,265,55111
0,1,551111,48,265,551111
0,9,551114,48,265,551114
567,68,56,48,265,56
0,60,561,48,265,561
22,9,5611,48,265,5611
22,9,56111,48,265,56111
22,9,561110,48,265,561110
90,4,5613,48,265,5613
0,3,56132,48,265,56132
0,3,561320,48,265,561320
0,1,56133,48,265,56133
0,1,561330,48,265,561330
15,7,5614,48,265,5614
9,3,56143,48,265,56143
9,3,561431,48,265,561431
0,2,56144,48,265,56144
0,2,561440,48,265,561440
0,2,56149,48,265,56149
0,1,561492,48,265,561492
0,1,561499,48,265,561499
0,3,5615,48,265,5615
0,2,56151,48,265,56151
0,2,561510,48,265,561510
0,1,56152,48,265,56152
0,1,561520,48,265,561520
0,3,5616,48,265,5616
0,3,56161,48,265,56161
0,2,561611,48,265,561611
0,1,561612,48,265,561612
170,32,5617,48,265,5617
0,5,56171,48,265,56171
0,5,561710,48,265,561710
0,9,56172,48,265,56172
0,9,561720,48,265,561720
90,17,56173,48,265,56173
90,17,561730,48,265,561730
0,1,56174,48,265,56174
0,1,561740,48,265,561740
0,2,5619,48,265,5619
0,2,56199,48,265,56199
0,2,561990,48,265,561990
0,8,562,48,265,562
0,3,5621,48,265,5621
0,3,56211,48,265,56211
0,3,562111,48,265,562111
0,2,5622,48,265,5622
0,2,56221,48,265,56221
0,1,562212,48,265,562212
0,1,562213,48,265,562213
0,3,5629,48,265,5629
0,3,56299,48,265,56299
0,3,562991,48,265,562991
573,13,61,48,265,61
573,13,611,48,265,611
0,5,6111,48,265,6111
0,5,61111,48,265,61111
0,5,611110,48,265,611110
0,1,6113,48,265,6113
0,1,61131,48,265,61131
0,1,611310,48,265,611310
0,2,6114,48,265,6114
0,2,61143,48,265,61143
0,2,611430,48,265,611430
0,1,6115,48,265,6115
0,1,61151,48,265,61151
0,1,611519,48,265,611519
0,4,6116,48,265,6116
0,1,61162,48,265,61162
0,1,611620,48,265,611620
0,3,61169,48,265,61169
0,2,611691,48,265,611691
0,1,611699,48,265,611699
3914,174,62,48,265,62
1045,136,621,48,265,621
405,66,6211,48,265,6211
405,66,62111,48,265,62111
0,65,621111,48,265,621111
0,1,621112,48,265,621112
107,23,6212,48,265,6212
107,23,62121,48,265,62121
107,23,621210,48,265,621210
86,26,6213,48,265,6213
14,10,62131,48,265,62131
14,10,621310,48,265,621310
41,5,62132,48,265,62132
41,5,621320,48,265,621320
0,6,62133,48,265,62133
0,6,621330,48,265,621330
16,3,62134,48,265,62134
16,3,621340,48,265,621340
0,2,62139,48,265,62139
0,1,621391,48,265,621391
0,1,621399,48,265,621399
124,7,6214,48,265,6214
0,3,62142,48,265,62142
0,3,621420,48,265,621420
0,4,62149,48,265,62149
0,1,621492,48,265,621492
0,3,621498,48,265,621498
0,4,6215,48,265,6215
0,4,62151,48,265,62151
0,1,621511,48,265,621511
0,3,621512,48,265,621512
275,8,6216,48,265,6216
275,8,62161,48,265,62161
275,8,621610,48,265,621610
0,2,6219,48,265,6219
0,1,62191,48,265,62191
0,1,621910,48,265,621910
0,1,62199,48,265,62199
0,1,621999,48,265,621999
0,4,622,48,265,622
1851,3,6221,48,265,6221
1851,3,62211,48,265,62211
1851,3,622110,48,265,622110
0,1,6222,48,265,6222
0,1,62221,48,265,62221
0,1,622210,48,265,622210
689,15,623,48,265,623
0,4,6231,48,265,6231
0,4,62311,48,265,62311
0,4,623110,48,265,623110
0,2,6232,48,265,6232
0,2,62322,48,265,62322
0,2,623220,48,265,623220
0,5,6233,48,265,6233
0,5,62331,48,265,62331
0,1,623311,48,265,623311
0,4,623312,48,265,623312
199,4,6239,48,265,6239
199,4,62399,48,265,62399
199,4,623990,48,265,623990
0,19,624,48,265,624
77,11,6241,48,265,6241
31,3,62411,48,265,62411
31,3,624110,48,265,624110
0,2,62412,48,265,62412
0,2,624120,48,265,624120
0,6,62419,48,265,62419
0,6,624190,48,265,624190
0,4,6242,48,265,6242
0,3,62422,48,265,62422
0,2,624221,48,265,624221
0,1,624229,48,265,624229
0,1,62423,48,265,62423
0,1,624230,48,265,624230
0,4,6244,48,265,6244
0,4,62441,48,265,62441
0,4,624410,48,265,624410
296,32,71,48,265,71
0,16,711,48,265,711
0,2,7111,48,265,7111
0,1,71111,48,265,71111
0,1,711110,48,265,711110
0,1,71113,48,265,71113
0,1,711130,48,265,711130
0,1,7112,48,265,7112
0,1,71121,48,265,71121
0,1,711219,48,265,711219
0,3,7113,48,265,7113
0,2,71131,48,265,71131
0,2,711310,48,265,711310
0,1,71132,48,265,71132
0,1,711320,48,265,711320
61,10,7115,48,265,7115
61,10,71151,48,265,71151
61,10,711510,48,265,711510
0,3,712,48,265,712
0,3,7121,48,265,7121
0,2,71211,48,265,71211
0,2,712110,48,265,712110
0,1,71213,48,265,71213
0,1,712130,48,265,712130
192,13,713,48,265,713
0,1,7131,48,265,7131
0,1,71312,48,265,71312
0,1,713120,48,265,713120
0,12,7139,48,265,7139
0,1,71391,48,265,71391
0,1,713910,48,265,713910
97,5,71394,48,265,71394
97,5,713940,48,265,713940
0,1,71395,48,265,71395
0,1,713950,48,265,713950
0,5,71399,48,265,71399
0,5,713990,48,265,713990
1810,114,72,48,265,72
318,32,721,48,265,721
0,16,7211,48,265,7211
176,13,72111,48,265,72111
176,13,721110,48,265,721110
0,3,72119,48,265,72119
0,3,721191,48,265,721191
127,15,7212,48,265,7212
127,15,72121,48,265,72121
23,3,721211,48,265,721211
104,12,721214,48,265,721214
0,1,7213,48,265,7213
0,1,72131,48,265,72131
0,1,721310,48,265,721310
1492,82,722,48,265,722
807,38,7221,48,265,7221
807,38,72211,48,265,72211
807,38,722110,48,265,722110
614,36,7222,48,265,7222
614,36,72221,48,265,72221
513,31,722211,48,265,722211
0,1,722212,48,265,722212
0,4,722213,48,265,722213
65,5,7223,48,265,7223
0,3,72231,48,265,72231
0,3,722310,48,265,722310
0,2,72232,48,265,72232
0,2,722320,48,265,722320
6,3,7224,48,265,7224
6,3,72241,48,265,72241
6,3,722410,48,265,722410
1188,166,81,48,265,81
306,51,811,48,265,811
266,42,8111,48,265,8111
108,24,81111,48,265,81111
87,19,811111,48,265,811111
0,1,811112,48,265,811112
0,3,811113,48,265,811113
0,1,811118,48,265,811118
64,9,81112,48,265,81112
0,7,811121,48,265,811121
0,2,811122,48,265,811122
94,9,81119,48,265,81119
14,3,811191,48,265,811191
80,6,811192,48,265,811192
0,1,8112,48,265,8112
0,1,81121,48,265,81121
0,1,811212,48,265,811212
0,3,8113,48,265,8113
0,3,81131,48,265,81131
0,3,811310,48,265,811310
0,5,8114,48,265,8114
0,2,81141,48,265,81141
0,1,811411,48,265,811411
0,1,811412,48,265,811412
0,1,81142,48,265,81142
0,1,811420,48,265,811420
0,2,81149,48,265,81149
0,2,811490,48,265,811490
199,27,812,48,265,812
32,11,8121,48,265,8121
0,10,81211,48,265,81211
0,9,812112,48,265,812112
0,1,812113,48,265,812113
0,1,81219,48,265,81219
0,1,812199,48,265,812199
29,3,8122,48,265,8122
0,2,81221,48,265,81221
0,2,812210,48,265,812210
0,1,81222,48,265,81222
0,1,812220,48,265,812220
121,10,8123,48,265,8123
0,4,81231,48,265,81231
0,4,812310,48,265,812310
86,5,81232,48,265,81232
86,5,812320,48,265,812320
0,1,81233,48,265,81233
0,1,812332,48,265,812332
17,3,8129,48,265,8129
0,1,81291,48,265,81291
0,1,812910,48,265,812910
0,2,81299,48,265,81299
0,2,812990,48,265,812990
683,88,813,48,265,813
541,55,8131,48,265,8131
541,55,81311,48,265,81311
541,55,813110,48,265,813110
28,6,8132,48,265,8132
28,6,81321,48,265,81321
0,5,813211,48,265,813211
0,1,813219,48,265,813219
22,5,8133,48,265,8133
22,5,81331,48,265,81331
0,2,813312,48,265,813312
0,3,813319,48,265,813319
58,8,8134,48,265,8134
58,8,81341,48,265,81341
58,8,813410,48,265,813410
34,14,8139,48,265,8139
0,7,81391,48,265,81391
0,7,813910,48,265,813910
0,1,81392,48,265,81392
0,1,813920,48,265,813920
13,6,81399,48,265,81399
13,6,813990,48,265,813990
7,7,99,48,265,99
1290,151,00,48,267,00
0,1,21,48,267,21
0,1,213,48,267,213
0,1,2131,48,267,2131
0,1,21311,48,267,21311
0,1,213111,48,267,213111
0,2,22,48,267,22
0,2,221,48,267,221
0,2,2211,48,267,2211
0,2,22112,48,267,22112
0,2,221122,48,267,221122
121,20,23,48,267,23
26,7,236,48,267,236
0,6,2361,48,267,2361
0,6,23611,48,267,23611
0,5,236115,48,267,236115
0,1,236117,48,267,236117
0,1,2362,48,267,2362
0,1,23621,48,267,23621
0,1,236210,48,267,236210
58,6,237,48,267,237
0,3,2371,48,267,2371
0,2,23711,48,267,23711
0,2,237110,48,267,237110
0,1,23712,48,267,23712
0,1,237120,48,267,237120
0,3,2373,48,267,2373
0,3,23731,48,267,23731
0,3,237310,48,267,237310
37,7,238,48,267,238
0,5,2382,48,267,2382
0,1,23821,48,267,23821
0,1,238210,48,267,238210
27,4,23822,48,267,23822
27,4,238220,48,267,238220
0,1,2383,48,267,2383
0,1,23835,48,267,23835
0,1,238350,48,267,238350
0,1,2389,48,267,2389
0,1,23891,48,267,23891
0,1,238910,48,267,238910
245,9,31,48,267,31-33
0,1,311,48,267,311
0,1,3116,48,267,3116
0,1,31161,48,267,31161
0,1,311611,48,267,311611
0,1,315,48,267,315
0,1,3152,48,267,3152
0,1,31521,48,267,31521
0,1,315212,48,267,315212
0,1,321,48,267,321
0,1,3219,48,267,3219
0,1,32199,48,267,32199
0,1,321999,48,267,321999
0,3,325,48,267,325
0,3,3259,48,267,3259
0,3,32599,48,267,32599
0,3,325998,48,267,325998
0,1,332,48,267,332
0,1,3323,48,267,3323
0,1,33231,48,267,33231
0,1,332311,48,267,332311
0,1,336,48,267,336
0,1,3363,48,267,3363
0,1,33639,48,267,33639
0,1,336399,48,267,336399
0,1,337,48,267,337
0,1,3371,48,267,3371
0,1,33712,48,267,33712
0,1,337122,48,267,337122
0,2,42,48,267,42
0,1,423,48,267,423
0,1,4237,48,267,4237
0,1,42374,48,267,42374
0,1,423740,48,267,423740
0,1,424,48,267,424
0,1,4245,48,267,4245
0,1,42452,48,267,42452
0,1,424520,48,267,424520
293,37,44,48,267,44-45
17,3,441,48,267,441
0,1,4411,48,267,4411
0,1,44111,48,267,44111
0,1,441110,48,267,441110
0,2,4413,48,267,4413
0,2,44131,48,267,44131
0,2,441310,48,267,441310
0,1,442,48,267,442
0,1,4422,48,267,4422
0,1,44221,48,267,44221
0,1,442210,48,267,442210
30,3,444,48,267,444
0,1,4441,48,267,4441
0,1,44413,48,267,44413
0,1,444130,48,267,444130
0,2,4442,48,267,4442
0,2,44422,48,267,44422
0,2,444220,48,267,444220
62,5,445,48,267,445
0,4,4451,48,267,4451
0,2,44511,48,267,44511
0,2,445110,48,267,445110
0,2,44512,48,267,44512
0,2,445120,48,267,445120
0,1,4453,48,267,4453
0,1,44531,48,267,44531
0,1,445310,48,267,445310
0,1,446,48,267,446
0,1,4461,48,267,4461
0,1,44611,48,267,44611
0,1,446110,48,267,446110
113,14,447,48,267,447
113,14,4471,48,267,4471
79,10,44711,48,267,44711
79,10,447110,48,267,447110
34,4,44719,48,267,44719
34,4,447190,48,267,447190
0,1,448,48,267,448
0,1,4481,48,267,4481
0,1,44812,48,267,44812
0,1,448120,48,267,448120
0,3,452,48,267,452
0,3,4529,48,267,4529
0,3,45299,48,267,45299
0,3,452990,48,267,452990
0,2,453,48,267,453
0,1,4531,48,267,4531
0,1,45311,48,267,45311
0,1,453110,48,267,453110
0,1,4533,48,267,4533
0,1,45331,48,267,45331
0,1,453310,48,267,453310
21,4,454,48,267,454
0,1,4541,48,267,4541
0,1,45411,48,267,45411
0,1,454113,48,267,454113
0,3,4543,48,267,4543
0,2,45431,48,267,45431
0,1,454311,48,267,454311
0,1,454312,48,267,454312
0,1,45439,48,267,45439
0,1,454390,48,267,454390
0,4,48,48,267,48-49
0,2,484,48,267,484
0,1,4841,48,267,4841
0,1,48412,48,267,48412
0,1,484121,48,267,484121
0,1,4842,48,267,4842
0,1,48422,48,267,48422
0,1,484220,48,267,484220
0,1,486,48,267,486
0,1,4869,48,267,4869
0,1,48691,48,267,48691
0,1,486910,48,267,486910
0,1,488,48,267,488
0,1,4881,48,267,4881
0,1,48819,48,267,48819
0,1,488190,48,267,488190
0,2,51,48,267,51
0,1,511,48,267,511
0,1,5111,48,267,5111
0,1,51111,48,267,51111
0,1,511110,48,267,511110
0,1,517,48,267,517
0,1,5171,48,267,5171
0,1,51711,48,267,51711
0,1,517110,48,267,517110
40,6,52,48,267,52
0,2,522,48,267,522
0,2,5221,48,267,5221
0,2,52211,48,267,52211
0,2,522110,48,267,522110
0,1,523,48,267,523
0,1,5239,48,267,5239
0,1,52393,48,267,52393
0,1,523930,48,267,523930
7,3,524,48,267,524
7,3,5242,48,267,5242
7,3,52421,48,267,52421
7,3,524210,48,267,524210
3,3,53,48,267,53
0,2,531,48,267,531
0,1,5312,48,267,5312
0,1,53121,48,267,53121
0,1,531210,48,267,531210
0,1,5313,48,267,5313
0,1,53132,48,267,53132
0,1,531320,48,267,531320
0,1,532,48,267,532
0,1,5322,48,267,5322
0,1,53223,48,267,53223
0,1,532230,48,267,532230
0,9,54,48,267,54
0,9,541,48,267,541
0,3,5411,48,267,5411
0,2,54111,48,267,54111
0,2,541110,48,267,541110
0,1,54119,48,267,54119
0,1,541191,48,267,541191
0,1,5412,48,267,5412
0,1,54121,48,267,54121
0,1,541211,48,267,541211
0,1,5413,48,267,5413
0,1,54133,48,267,54133
0,1,541330,48,267,541330
0,2,5416,48,267,5416
0,2,54161,48,267,54161
0,1,541611,48,267,541611
0,1,541613,48,267,541613
0,1,5418,48,267,5418
0,1,54189,48,267,54189
0,1,541890,48,267,541890
0,1,5419,48,267,5419
0,1,54199,48,267,54199
0,1,541990,48,267,541990
0,1,55,48,267,55
0,1,551,48,267,551
0,1,5511,48,267,5511
0,1,55111,48,267,55111
0,1,551114,48,267,551114
0,2,56,48,267,56
0,2,561,48,267,561
0,1,5611,48,267,5611
0,1,56111,48,267,56111
0,1,561110,48,267,561110
0,1,5617,48,267,5617
0,1,56171,48,267,56171
0,1,561710,48,267,561710
0,1,61,48,267,61
0,1,611,48,267,611
0,1,6111,48,267,6111
0,1,61111,48,267,61111
0,1,611110,48,267,611110
187,10,62,48,267,62
0,3,621,48,267,621
0,1,6211,48,267,6211
0,1,62111,48,267,62111
0,1,621111,48,267,621111
0,1,6212,48,267,6212
0,1,62121,48,267,62121
0,1,621210,48,267,621210
0,1,6214,48,267,6214
0,1,62142,48,267,62142
0,1,621420,48,267,621420
0,1,622,48,267,622
0,1,6221,48,267,6221
0,1,62211,48,267,62211
0,1,622110,48,267,622110
0,1,623,48,267,623
0,1,6231,48,267,6231
0,1,62311,48,267,62311
0,1,623110,48,267,623110
91,5,624,48,267,624
0,3,6241,48,267,6241
0,1,62412,48,267,62412
0,1,624120,48,267,624120
0,2,62419,48,267,62419
0,2,624190,48,267,624190
0,1,6242,48,267,6242
0,1,62421,48,267,62421
0,1,624210,48,267,624210
0,1,6244,48,267,6244
0,1,62441,48,267,62441
0,1,624410,48,267,624410
9,3,71,48,267,71
9,3,713,48,267,713
9,3,7139,48,267,7139
0,1,71391,48,267,71391
0,1,713910,48,267,713910
0,1,71394,48,267,71394
0,1,713940,48,267,713940
0,1,71399,48,267,71399
0,1,713990,48,267,713990
236,23,72,48,267,72
0,6,721,48,267,721
0,5,7211,48,267,7211
0,5,72111,48,267,72111
0,5,721110,48,267,721110
0,1,7212,48,267,7212
0,1,72121,48,267,72121
0,1,721211,48,267,721211
0,17,722,48,267,722
134,14,7221,48,267,7221
134,14,72211,48,267,72211
134,14,722110,48,267,722110
0,2,7222,48,267,7222
0,2,72221,48,267,72221
0,2,722211,48,267,722211
0,1,7224,48,267,7224
0,1,72241,48,267,72241
0,1,722410,48,267,722410
65,16,81,48,267,81
15,3,811,48,267,811
15,3,8111,48,267,8111
0,1,81111,48,267,81111
0,1,811111,48,267,811111
0,2,81119,48,267,81119
0,1,811191,48,267,811191
0,1,811198,48,267,811198
0,2,812,48,267,812
0,1,8122,48,267,8122
0,1,81221,48,267,81221
0,1,812210,48,267,812210
0,1,8123,48,267,8123
0,1,81233,48,267,81233
0,1,812332,48,267,812332
0,11,813,48,267,813
23,9,8131,48,267,8131
23,9,81311,48,267,81311
23,9,813110,48,267,813110
0,2,8139,48,267,8139
0,2,81391,48,267,81391
0,2,813910,48,267,813910
313,40,00,48,271,00
0,2,11,48,271,11
0,1,114,48,271,114
0,1,1142,48,271,1142
0,1,11421,48,271,11421
0,1,114210,48,271,114210
0,1,115,48,271,115
0,1,1152,48,271,1152
0,1,11521,48,271,11521
0,1,115210,48,271,115210
0,1,22,48,271,22
0,1,221,48,271,221
0,1,2211,48,271,2211
0,1,22112,48,271,22112
0,1,221122,48,271,221122
0,5,23,48,271,23
0,2,236,48,271,236
0,1,2361,48,271,2361
0,1,23611,48,271,23611
0,1,236117,48,271,236117
0,1,2362,48,271,2362
0,1,23622,48,271,23622
0,1,236220,48,271,236220
0,2,237,48,271,237
0,2,2371,48,271,2371
0,2,23711,48,271,23711
0,2,237110,48,271,237110
0,1,238,48,271,238
0,1,2389,48,271,2389
0,1,23891,48,271,23891
0,1,238910,48,271,238910
0,2,42,48,271,42
0,2,424,48,271,424
0,1,4245,48,271,4245
0,1,42459,48,271,42459
0,1,424590,48,271,424590
0,1,4249,48,271,4249
0,1,42499,48,271,42499
0,1,424990,48,271,424990
59,9,44,48,271,44-45
0,2,444,48,271,444
0,1,4441,48,271,4441
0,1,44413,48,271,44413
0,1,444130,48,271,444130
0,1,4442,48,271,4442
0,1,44422,48,271,44422
0,1,444220,48,271,444220
0,1,445,48,271,445
0,1,4451,48,271,4451
0,1,44511,48,271,44511
0,1,445110,48,271,445110
0,2,446,48,271,446
0,2,4461,48,271,4461
0,2,44611,48,271,44611
0,2,446110,48,271,446110
0,2,447,48,271,447
0,2,4471,48,271,4471
0,2,44711,48,271,44711
0,2,447110,48,271,447110
0,1,452,48,271,452
0,1,4529,48,271,4529
0,1,45299,48,271,45299
0,1,452990,48,271,452990
0,1,453,48,271,453
0,1,4532,48,271,4532
0,1,45322,48,271,45322
0,1,453220,48,271,453220
15,3,51,48,271,51
0,2,511,48,271,511
0,2,5111,48,271,5111
0,2,51111,48,271,51111
0,2,511110,48,271,511110
0,1,512,48,271,512
0,1,5121,48,271,5121
0,1,51213,48,271,51213
0,1,512131,48,271,512131
0,2,53,48,271,53
0,2,531,48,271,531
0,1,5311,48,271,5311
0,1,53119,48,271,53119
0,1,531190,48,271,531190
0,1,5313,48,271,5313
0,1,53139,48,271,53139
0,1,531390,48,271,531390
0,1,54,48,271,54
0,1,541,48,271,541
0,1,5416,48,271,5416
0,1,54161,48,271,54161
0,1,541611,48,271,541611
0,1,56,48,271,56
0,1,561,48,271,561
0,1,5612,48,271,5612
0,1,56121,48,271,56121
0,1,561210,48,271,561210
0,2,62,48,271,62
0,2,621,48,271,621
0,1,6211,48,271,6211
0,1,62111,48,271,62111
0,1,621111,48,271,621111
0,1,6213,48,271,6213
0,1,62131,48,271,62131
0,1,621310,48,271,621310
0,3,71,48,271,71
0,3,713,48,271,713
0,2,7132,48,271,7132
0,2,71329,48,271,71329
0,2,713290,48,271,713290
0,1,7139,48,271,7139
0,1,71399,48,271,71399
0,1,713990,48,271,713990
16,4,72,48,271,72
16,4,722,48,271,722
0,2,7221,48,271,7221
0,2,72211,48,271,72211
0,2,722110,48,271,722110
0,1,7222,48,271,7222
0,1,72221,48,271,72221
0,1,722211,48,271,722211
0,1,7223,48,271,7223
0,1,72231,48,271,72231
0,1,722310,48,271,722310
0,5,81,48,271,81
0,3,811,48,271,811
0,3,8111,48,271,8111
0,2,81111,48,271,81111
0,2,811111,48,271,811111
0,1,81119,48,271,81119
0,1,811198,48,271,811198
0,2,813,48,271,813
0,2,8131,48,271,8131
0,2,81311,48,271,81311
0,2,813110,48,271,813110
7351,582,00,48,273,00
57,3,11,48,273,11
0,1,114,48,273,114
0,1,1142,48,273,1142
0,1,11421,48,273,11421
0,1,114210,48,273,114210
0,2,115,48,273,115
0,2,1151,48,273,1151
0,2,11511,48,273,11511
0,1,115111,48,273,115111
0,1,115112,48,273,115112
143,11,21,48,273,21
0,2,211,48,273,211
0,2,2111,48,273,2111
0,2,21111,48,273,21111
0,2,211112,48,273,211112
0,2,212,48,273,212
0,1,2122,48,273,2122
0,1,21229,48,273,21229
0,1,212291,48,273,212291
0,1,2123,48,273,2123
